Datetime,0,1
2022-01-05 12:24:00-05:00,284.378,284.531
2022-01-05 12:25:00-05:00,284.374,284.519
2022-01-05 12:26:00-05:00,284.331,284.492
2022-01-05 12:27:00-05:00,284.343,284.485
2022-01-05 12:28:00-05:00,284.306,284.46
2022-01-05 12:29:00-05:00,284.259,284.432
2022-01-05 12:30:00-05:00,284.177,284.388
2022-01-05 12:31:00-05:00,284.05,284.326
2022-01-05 12:32:00-05:00,283.942,284.265
2022-01-05 12:33:00-05:00,283.836,284.202
2022-01-05 12:34:00-05:00,283.747,284.142
2022-01-05 12:35:00-05:00,283.671,284.085
2022-01-05 12:36:00-05:00,283.555,284.011
2022-01-05 12:37:00-05:00,283.393,283.917
2022-01-05 12:38:00-05:00,283.242,283.823
2022-01-05 12:39:00-05:00,283.12,283.734
2022-01-05 12:40:00-05:00,283.02,283.652
2022-01-05 12:41:00-05:00,282.947,283.578
2022-01-05 12:42:00-05:00,282.875,283.504
2022-01-05 12:43:00-05:00,282.766,283.417
2022-01-05 12:44:00-05:00,282.647,283.325
2022-01-05 12:45:00-05:00,282.503,283.222
2022-01-05 12:46:00-05:00,282.429,283.141
2022-01-05 12:47:00-05:00,282.435,283.09
2022-01-05 12:48:00-05:00,282.43,283.04
2022-01-05 12:49:00-05:00,282.454,283.003
2022-01-05 12:50:00-05:00,282.411,282.947
2022-01-05 12:51:00-05:00,282.344,282.883
2022-01-05 12:52:00-05:00,282.341,282.842
2022-01-05 12:53:00-05:00,282.352,282.808
2022-01-05 12:54:00-05:00,282.373,282.783
2022-01-05 12:55:00-05:00,282.326,282.735
2022-01-05 12:56:00-05:00,282.233,282.67
2022-01-05 12:57:00-05:00,282.211,282.629
2022-01-05 12:58:00-05:00,282.184,282.588
2022-01-05 12:59:00-05:00,282.139,282.542
2022-01-05 13:00:00-05:00,282.16,282.52
2022-01-05 13:01:00-05:00,282.318,282.552
2022-01-05 13:02:00-05:00,282.32,282.535
2022-01-05 13:03:00-05:00,282.273,282.502
2022-01-05 13:04:00-05:00,282.23,282.469
2022-01-05 13:05:00-05:00,282.18,282.433
2022-01-05 13:06:00-05:00,282.137,282.398
2022-01-05 13:07:00-05:00,282.123,282.373
2022-01-05 13:08:00-05:00,282.094,282.344
2022-01-05 13:09:00-05:00,282.013,282.296
2022-01-05 13:10:00-05:00,281.921,282.241
2022-01-05 13:11:00-05:00,281.772,282.162
2022-01-05 13:12:00-05:00,281.741,282.122
2022-01-05 13:13:00-05:00,281.665,282.065
2022-01-05 13:14:00-05:00,281.757,282.07
2022-01-05 13:15:00-05:00,281.862,282.085
2022-01-05 13:16:00-05:00,281.958,282.104
2022-01-05 13:17:00-05:00,282.103,282.147
2022-01-05 13:18:00-05:00,282.206,282.182
2022-01-05 13:19:00-05:00,282.272,282.208
2022-01-05 13:20:00-05:00,282.383,282.254
2022-01-05 13:21:00-05:00,282.542,282.323
2022-01-05 13:22:00-05:00,282.69,282.394
2022-01-05 13:23:00-05:00,282.838,282.471
2022-01-05 13:24:00-05:00,282.945,282.537
2022-01-05 13:25:00-05:00,283.05,282.606
2022-01-05 13:26:00-05:00,283.136,282.671
2022-01-05 13:27:00-05:00,283.265,282.753
2022-01-05 13:28:00-05:00,283.339,282.819
2022-01-05 13:29:00-05:00,283.329,282.853
2022-01-05 13:30:00-05:00,283.365,282.902
2022-01-05 13:31:00-05:00,283.484,282.98
2022-01-05 13:32:00-05:00,283.647,283.078
2022-01-05 13:33:00-05:00,283.75,283.158
2022-01-05 13:34:00-05:00,283.78,283.213
2022-01-05 13:35:00-05:00,283.79,283.259
2022-01-05 13:36:00-05:00,283.736,283.278
2022-01-05 13:37:00-05:00,283.663,283.285
2022-01-05 13:38:00-05:00,283.55,283.271
2022-01-05 13:39:00-05:00,283.517,283.28
2022-01-05 13:40:00-05:00,283.55,283.309
2022-01-05 13:41:00-05:00,283.547,283.326
2022-01-05 13:42:00-05:00,283.541,283.34
2022-01-05 13:43:00-05:00,283.545,283.357
2022-01-05 13:44:00-05:00,283.508,283.357
2022-01-05 13:45:00-05:00,283.503,283.366
2022-01-05 13:46:00-05:00,283.474,283.366
2022-01-05 13:47:00-05:00,283.413,283.351
2022-01-05 13:48:00-05:00,283.347,283.331
2022-01-05 13:49:00-05:00,283.273,283.305
2022-01-05 13:50:00-05:00,283.256,283.296
2022-01-05 13:51:00-05:00,283.19,283.269
